date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-04-04,Amex Platinum,MANAO               SEOUL,-89.61,Restaurant-Restaurant,MANAO               SEOUL,RESTAURANT | MANAO | SEOUL | RESTAURANT,120750.00 KOREAN (SOUTH) WON,'320240960829708269',"KOREA, REPUBLIC OF"
2024-04-30,Chase Ink,BA TI SENTEU,-275.99,Food & Drink,,,,,
2024-04-30,Chase Ink,YEONGCHEON  YEONGHWA,-702.39,Food & Drink,,,,,
2024-04-30,Chase Ink,CO.  LTD. BEAN HO 7248131,-153.58,Food & Drink,,,,,
2024-04-29,Chase Ink,ROOPANG,-90.54,Food & Drink,,,,,
2024-04-28,Chase Ink,T-MONEY TAXI(CORP),-4.75,Travel,,,,,
2024-04-29,Chase Ink,Payment Thank You - Web,40,,,,,,
2024-04-27,Chase Ink,JOOSIKHOISASEOJANG BOLTEU,-159.9,Food & Drink,,,,,
2024-04-27,Chase Ink,THE VIEWSIC BAR   3709565,-292.06,Food & Drink,,,,,
2024-04-19,Chase Ink,ALP*yuzhongquteweitesh,-0.28,Merchandise & Inventory,,,,,
2024-04-19,Chase Ink,ALP*xinjiushangyefazha,-0.48,Food & Drink,,,,,
2024-04-19,Chase Ink,ALP*,-13.55,Merchandise & Inventory,,,,,
2024-04-20,Chase Ink,ALP*McDonalds,-5.74,Professional Services,,,,,
2024-04-19,Chase Ink,ALP*jiangbeiquxiasanyo,-7.05,Merchandise & Inventory,,,,,
2024-04-18,Chase Ink,ALP*chongqingyinhecany,-2.07,Entertainment,,,,,
2024-04-20,Chase Ink,ALIPAY,-6.5,Merchandise & Inventory,,,,,
2024-04-20,Chase Ink,ALIPAY,-3.27,Merchandise & Inventory,,,,,
2024-04-19,Chase Ink,ALIPAY,-12.16,Merchandise & Inventory,,,,,
2024-04-19,Chase Ink,ALIPAY,-7.6,Merchandise & Inventory,,,,,
2024-04-19,Chase Ink,ALIPAY,-2.36,Merchandise & Inventory,,,,,
2024-04-18,Chase Ink,ALIPAY,-60.08,Merchandise & Inventory,,,,,
2024-04-17,Chase Ink,ALP*liuli,-74.61,Miscellaneous,,,,,
2024-04-18,Chase Ink,ALIPAY,-21.42,Merchandise & Inventory,,,,,
2024-04-17,Chase Ink,ALP*chongqingkaideguyu,-13.55,Merchandise & Inventory,,,,,
2024-04-18,Chase Ink,ALIPAY,-10.78,Merchandise & Inventory,,,,,
2024-04-18,Chase Ink,ALIPAY,-185.08,Merchandise & Inventory,,,,,
2024-04-17,Chase Ink,ALIPAY,-3.59,Merchandise & Inventory,,,,,
2024-04-17,Chase Ink,ALIPAY,-3.9,Merchandise & Inventory,,,,,
2024-04-17,Chase Ink,ALIPAY,-10.64,Merchandise & Inventory,,,,,
2024-04-17,Chase Ink,ALIPAY,-7.82,Merchandise & Inventory,,,,,
2024-04-17,Chase Ink,ALIPAY,-3.59,Merchandise & Inventory,,,,,
2024-04-16,Chase Ink,ALP*xinjiushangyefazha,-5.81,Food & Drink,,,,,
2024-04-16,Chase Ink,ALP*shenghui,-5.25,Miscellaneous,,,,,
2024-04-15,Chase Ink,ALP*Lawson Store,-0.69,Merchandise & Inventory,,,,,
2024-04-15,Chase Ink,ALP*chongqinggumahucan,-33.88,Food & Drink,,,,,
2024-04-16,Chase Ink,ALIPAY,-6.5,Merchandise & Inventory,,,,,
2024-04-14,Chase Ink,ALP*chongqingsanfenzhi,-8.71,Merchandise & Inventory,,,,,
2024-04-15,Chase Ink,ALIPAY,-65.2,Merchandise & Inventory,,,,,
2024-04-13,Chase Ink,ALP*zhanghuiqiang,-1.38,Merchandise & Inventory,,,,,
2024-04-14,Chase Ink,ALIPAY,-9.4,Merchandise & Inventory,,,,,
2024-04-13,Chase Ink,ALP*,-3.43,Miscellaneous,,,,,
2024-04-11,Chase Ink,ALP*DIDI Taxi,-7.33,Professional Services,,,,,
2024-04-12,Chase Ink,ALIPAY,-37.73,Merchandise & Inventory,,,,,
2024-04-11,Chase Ink,ALP*DIDI Taxi,-9.95,Professional Services,,,,,
2024-04-13,Chase Ink,ALIPAY,-1.96,Merchandise & Inventory,,,,,
2024-04-13,Chase Ink,ALIPAY,-4.81,Merchandise & Inventory,,,,,
2024-04-12,Chase Ink,ALP*chongqingbaozhenca,-8.02,Food & Drink,,,,,
2024-04-12,Chase Ink,ALP*DIDI Taxi,-9.94,Professional Services,,,,,
2024-04-12,Chase Ink,ALIPAY,-60.37,Merchandise & Inventory,,,,,
2024-04-12,Chase Ink,ALP*DIDI Taxi,-2.48,Professional Services,,,,,
2024-04-11,Chase Ink,ALIPAY,-10.77,Merchandise & Inventory,,,,,
2024-04-11,Chase Ink,ALIPAY,-10.78,Merchandise & Inventory,,,,,
2024-04-04,Chase Ink,OPENAI,-13.78,Office & Shipping,,,,,
2024-04-29,Checking,AMERICAN EXPRESS ACH PMT    W3584           WEB ID: 2005032111,-53.54,ACH_DEBIT,,,,,
2024-04-29,Checking,Payment to Chase card ending in 4484 04/29,-40,LOAN_PMT,,,,,
2024-04-29,Checking,DEPT EDUCATION   STUDENT LN 6Q03CHC9E41     TEL ID: 9102001003,-256.66,ACH_DEBIT,,,,,
2024-04-12,Checking,PwP  APPLE.COM/B Privacycom TN: 1294477     WEB ID:  626060084,-14.09,MISC_DEBIT,,,,,
2024-04-12,Checking,Zelle payment to Graciela Pavlovcik 20440912950,-700,QUICKPAY_DEBIT,,,,,
2024-04-11,Checking,Zelle payment from MICHAEL J MCLAUGHLIN 20436666382,1200,QUICKPAY_CREDIT,,,,,
2024-04-10,Checking,PwP  COUPANG CO. Privacycom TN: 2707929     WEB ID:  626060084,-6.38,MISC_DEBIT,,,,,
2024-04-10,Checking,PwP  COUPANG CO. Privacycom TN: 2509455     WEB ID:  626060084,-16.47,MISC_DEBIT,,,,,
2024-04-10,Checking,PwP  ANTHROPIC   Privacycom TN: 6545430     WEB ID:  626060084,-20,MISC_DEBIT,,,,,
2024-04-09,Checking,PwP  COUPANG CO. Privacycom TN: 1189019     WEB ID:  626060084,-46.28,MISC_DEBIT,,,,,
2024-04-03,Checking,PwP  COUPANG CO. Privacycom TN: 8210738     WEB ID:  626060084,-29.49,MISC_DEBIT,,,,,
2024-04-01,Checking,PwP  COUPANG CO. Privacycom TN: 1122060     WEB ID:  626060084,-34.69,MISC_DEBIT,,,,,
2024-04-01,Checking,PwP  COUPANG CO. Privacycom TN: 6695370     WEB ID:  626060084,2.05,MISC_CREDIT,,,,,
2024-04-04,Privacy,"COUPANG CO., LTD  5826227",-46.28,Privacy Card,Card ending in 6652,,,61221551-db08-407a-b6d0-8262e312ed91,
2024-04-05,Privacy,"COUPANG CO., LTD  5826227",-16.47,Privacy Card,Card ending in 6652,,,8a928f1e-2750-4170-a977-0cc09bfcd4c2,
2024-04-06,Privacy,"COUPANG CO., LTD  5826227",-6.38,Privacy Card,Card ending in 6652,,,c4dfd01b-ddb2-4adb-9526-d08ee054f710,
2024-04-09,Privacy,ANTHROPIC,-20,Privacy Card,Card ending in 2348,,,42b6698e-5d85-4a18-8e1d-7bad13c203bb,
2024-04-10,Privacy,APPLE.COM/BILL,-14.09,Privacy Card,Card ending in 2476,,,c246f617-a1d5-45cb-98cc-8e668f4a1a3f,
