date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-10-05,Amex Platinum,DEOLAIONSEUDEOINCHEOSEOUL,-47.24,Restaurant-Restaurant,DEOLAIONSEUDEOINCHEOSEOUL,RESTAURANT | DEOLAIONSEUDEOINCHEONGDAM | SEOUL | RESTAURANT,63000.00 KOREAN (SOUTH) WON,'320242800590891436',"KOREA, REPUBLIC OF"
2024-10-05,Amex Platinum,DEPTH JUSIKHOESA    SEOUL,-54.73,Restaurant-Restaurant,DEPTH JUSIKHOESA    SEOUL,RESTAURANT | DEPTH JUSIKHOESA | SEOUL | RESTAURANT,73000.00 KOREAN (SOUTH) WON,'320242800590886228',"KOREA, REPUBLIC OF"
2024-10-05,Amex Platinum,ESEUAIEPEUSSIHOTELDISEOUL,-91.09,Travel-Lodging,ESEUAIEPEUSSIHOTELDISEOUL,LODGING | ESEUAIEPEUSSIHOTELDIBEOILLOPEUMEONTEU | SEOUL | LODGING,124000.00 KOREAN (SOUTH) WON,'320242900853187791',"KOREA, REPUBLIC OF"
2024-10-05,Amex Platinum,JOOSIKHOISA DONGMIN SEOUL,-16.87,Restaurant-Restaurant,JOOSIKHOISA DONGMIN SEOUL,RESTAURANT | JOOSIKHOISA DONGMIN | SEOUL | RESTAURANT,22500.00 KOREAN (SOUTH) WON,'320242800590931890',"KOREA, REPUBLIC OF"
2024-10-02,Amex Platinum,BIYA GELELO         SEOUL,-39.81,Restaurant-Restaurant,BIYA GELELO         SEOUL,RESTAURANT | BIYA GELELO | SEOUL | RESTAURANT,52700.00 KOREAN (SOUTH) WON,'320242770510582779',"KOREA, REPUBLIC OF"
2024-10-01,Amex Platinum,AUTOPAY PAYMENT - THANK YOU,76.47,,AUTOPAY PAYMENT - THANK YOU,AUTOPAY PAYMENT - THANK YOU,,'320242750452112131',
2024-10-01,Amex Platinum,GS25SAMSEONGHANULJEOSEOUL,-27.46,Merchandise & Supplies-Groceries,GS25SAMSEONGHANULJEOSEOUL,MISC FOOD STORE | GS25SAMSEONGHANULJEOM | SEOUL | MISC FOOD STORE,36000.00 KOREAN (SOUTH) WON,'320242760481932740',"KOREA, REPUBLIC OF"
2024-10-08,Chase Ink,Payment Thank You Special,1213,,,,,,
2024-10-04,Chase Ink,Finance Charge Reversal,-0.08,Fees & Adjustments,,,,,
2024-10-04,Chase Ink,Late Fee Reversal,-40,Fees & Adjustments,,,,,
2024-10-07,Chase Ink,PURCHASE INTEREST CHARGE,-364.03,Fees & Adjustments,,,,,
2024-10-04,Chase Ink,LATE FEE,-40,Fees & Adjustments,,,,,
2024-10-01,Chase Ink,Returned Payment,-574,,,,,,
2024-10-01,Chase Ink,ANNUAL MEMBERSHIP FEE,-95,Fees & Adjustments,,,,,
2024-10-01,Chase Ink,AUTOMATIC PAYMENT - THANK,574,,,,,,
2024-10-31,Checking,AMERICAN EXPRESS ACH PMT    A5450           TEL ID: 9493560001,-391.43,ACH_DEBIT,,,,,
2024-10-28,Checking,PwP  AIHAGGLER.C Privacycom TN: 8081393     WEB ID:  626060084,-4.5,MISC_DEBIT,,,,,
2024-10-28,Checking,PwP  AIRALO      Privacycom TN: 1078603     WEB ID:  626060084,-16.5,MISC_DEBIT,,,,,
2024-10-25,Checking,"PwP  OPENROUTER, Privacycom TN: 1552847     WEB ID:  626060084",-9.85,MISC_DEBIT,,,,,
2024-10-08,Checking,Payment to Chase card ending in 1132 10/08,-1213,LOAN_PMT,,,,,
2024-10-07,Checking,PwP  OPENAI      Privacycom TN: 1488477     WEB ID:  626060084,-10.9,MISC_DEBIT,,,,,
2024-10-07,Checking,PwP  ANTHROPIC   Privacycom TN: 5447468     WEB ID:  626060084,-19.62,MISC_DEBIT,,,,,
2024-10-04,Checking,DEPT EDUCATION   STUDENT LN                 PPD ID: 9102001001,-256.66,ACH_DEBIT,,,,,
2024-10-01,Checking,AMERICAN EXPRESS ACH PMT    A0608           WEB ID: 9493560001,-76.47,ACH_DEBIT,,,,,
2024-10-01,Checking,DEPT EDUCATION   STUDENT LN 6QCQ991BRO1     TEL ID: 9102001003,-256.66,ACH_DEBIT,,,,,
2024-10-01,Checking,Cash Redemption,548.77,DEPOSIT,,,,,
2024-10-04,Privacy,ANTHROPIC,-19.62,Privacy Card,Card ending in 2348,,,b2531d93-7241-43c0-b25e-3287b9836cc6,
2024-10-06,Privacy,OPENAI,-10.9,Privacy Card,Card ending in 9143,,,fbb9bf19-c5d4-44e1-811b-009bc4bd0820,
2024-10-23,Privacy,"OPENROUTER, LLC",-9.85,Privacy Card,Card ending in 5913,,,e62ed4e8-1098-4155-b155-bbeefd92141c,
2024-10-26,Privacy,AIHAGGLER.COM,-4.5,Privacy Card,Card ending in 7760,,,b66c585c-a933-45d9-ab83-bb38ba82d7ca,
2024-10-26,Privacy,AIRALO,-16.5,Privacy Card,Card ending in 6090,,,21f01094-057b-4785-9131-b425f93e2d39,
