date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-05-04,Chase Ink,GMEG CO. LTD      2886582,-32.68,Miscellaneous,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-18.97,Food & Drink,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-11.68,Food & Drink,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-7.3,Food & Drink,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-124.05,Food & Drink,,,,,
2024-05-04,Chase Ink,CO. LTD HYUNJIN FNB,-14.56,Food & Drink,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-11.68,Food & Drink,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-21.16,Food & Drink,,,,,
2024-05-04,Chase Ink,STARFIELD COEX MALL,-49.02,Merchandise & Inventory,,,,,
2024-05-03,Chase Ink,AMWAY KOREA  CO. LTD,-25.54,Merchandise & Inventory,,,,,
2024-05-03,Chase Ink,RI BIDHANNAM      8658223,-160.54,Food & Drink,,,,,
2024-05-03,Chase Ink,MOONHOAINDEUL(JOO) OLEUBI,-17.36,Food & Drink,,,,,
2024-05-03,Chase Ink,GOOD HUNTING INTERNATIONA,-52.9,Food & Drink,,,,,
2024-05-03,Chase Ink,StarbucksKorea,-2.41,Food & Drink,,,,,
2024-05-03,Chase Ink,GMEG CO. LTD      2886582,-32.11,Miscellaneous,,,,,
2024-05-03,Chase Ink,JOOSIKHOISA HAUKSEUOBEUHE,-52.54,Professional Services,,,,,
2024-05-03,Chase Ink,APPLE.COM/BILL,-23.99,Merchandise & Inventory,,,,,
2024-05-01,Chase Ink,APPLE.COM/BILL,-23.99,Merchandise & Inventory,,,,,
2024-05-31,Checking,PwP  READ - MEET Privacycom TN: 2114222     WEB ID:  626060084,-29.75,MISC_DEBIT,,,,,
2024-05-29,Checking,Payment to Chase card ending in 4484 05/29,-1200.67,LOAN_PMT,,,,,
2024-05-28,Checking,Coinbase.com     GSPYE85W                   PPD ID: 1455293997,1187.3,ACH_CREDIT,,,,,
2024-05-20,Checking,FOREIGN EXCHANGE RATE ADJUSTMENT FEE         05/17UBR* PEND,-0.5,FEE_TRANSACTION,,,,,
2024-05-20,Checking,UBR* PENDING.UBER.COM AMSTERDAM              05/17 Euro       15.52 X 1.088273 (EXCHG RTE),-16.89,DEBIT_CARD,,,,,
2024-05-16,Checking,Zelle payment to Angela Wang 20796045067,-310,QUICKPAY_DEBIT,,,,,
2024-05-15,Checking,AMERICAN EXPRESS ACH PMT    M1926           WEB ID: 2005032111,-122.96,ACH_DEBIT,,,,,
2024-05-15,Checking,AMERICAN EXPRESS ACH PMT    M7990           WEB ID: 2005032111,-7735.73,ACH_DEBIT,,,,,
2024-05-15,Checking,Payment to Chase card ending in 4484 05/15,-3000,LOAN_PMT,,,,,
2024-05-13,Checking,Zelle payment to Chris Cedron JPM99ah0bemu,-1800,CHASE_TO_PARTNERFI,,,,,
2024-05-13,Checking,Coinbase.com     YATTWBEW                   PPD ID: 1455293997,100,ACH_CREDIT,,,,,
2024-05-13,Checking,Coinbase.com     UPUGK9Z4                   PPD ID: 1455293997,10936.87,ACH_CREDIT,,,,,
2024-05-09,Checking,DEPT EDUCATION   RETRY PYMT                 PPD ID: 9102001001,-256.66,ACH_DEBIT,,,,,
2024-05-07,Checking,AMERICAN EXPRESS ACH PMT    W3332           WEB ID: 2005032111,-181.63,ACH_DEBIT,,,,,
2024-05-07,Checking,Zelle payment from MICHAEL J MCLAUGHLIN 20703990587,2423.78,QUICKPAY_CREDIT,,,,,
2024-05-30,Privacy,READ - MEETING MANAGER,-29.75,Privacy Card,Card ending in 9385,,,a34675a7-67b5-443b-89fa-c92b70316175,
