Date,Description,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
01/03/2025,FRANK 25918         TAIPEI CITY,15.04,"RESTAURANT
FRANK 25918
TAIPEI CITY
RESTAURANTForeign Spend Amount: 495.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",FRANK 25918         TAIPEI CITY,"""10F,NO.12,SUNG SHOU RD,""
TAIPEI
TAIPEI CITY",,110,TAIWAN,'320250040015534121',Restaurant-Restaurant
01/02/2025,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,2.84,"FHMK58KB    HELP.UBER.COM
AplPay UBER TRIP
HTTPS://HELP.UBER.COM
TW
HELP.UBER.COMForeign Spend Amount: 93.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,"MR. TREUBLAAN 7
""AMSTERDAM, THE NETHERLANDS""",,1097 DP,NETHERLANDS,'320250020969069304',Transportation-Taxis & Coach
01/02/2025,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,3.14,"RHNVAB1M    HELP.UBER.COM
AplPay UBER TRIP
HTTPS://HELP.UBER.COM
TW
HELP.UBER.COMForeign Spend Amount: 103.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,"MR. TREUBLAAN 7
""AMSTERDAM, THE NETHERLANDS""",,1097 DP,NETHERLANDS,'320250020969034228',Transportation-Taxis & Coach
01/02/2025,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,4.27,"1PYGX9RZ    HELP.UBER.COM
AplPay UBER TRIP
HTTPS://HELP.UBER.COM
TW
HELP.UBER.COMForeign Spend Amount: 140.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,"MR. TREUBLAAN 7
""AMSTERDAM, THE NETHERLANDS""",,1097 DP,NETHERLANDS,'320250020975061550',Transportation-Taxis & Coach
01/02/2025,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,8.05,"ETPCJX1Q    HELP.UBER.COM
AplPay UBER TRIP
HTTPS://HELP.UBER.COM
TW
HELP.UBER.COMForeign Spend Amount: 264.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,"MR. TREUBLAAN 7
""AMSTERDAM, THE NETHERLANDS""",,1097 DP,NETHERLANDS,'320250020968259039',Transportation-Taxis & Coach
01/02/2025,FOREIGN TRANSACTION FEE,0.07,"AplPay UBER TRIP
$2.84
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250020969069304',Fees & Adjustments-Fees & Adjustments
01/02/2025,FOREIGN TRANSACTION FEE,0.08,"AplPay UBER TRIP
$3.14
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250020969034228',Fees & Adjustments-Fees & Adjustments
01/02/2025,FOREIGN TRANSACTION FEE,0.11,"AplPay UBER TRIP
$4.27
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250020975061550',Fees & Adjustments-Fees & Adjustments
01/02/2025,FOREIGN TRANSACTION FEE,0.21,"AplPay UBER TRIP
$8.05
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250020968259039',Fees & Adjustments-Fees & Adjustments
01/02/2025,FOREIGN TRANSACTION FEE,0.22,"Starbucks Cafe Head Offic
$8.24
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250020982197116',Fees & Adjustments-Fees & Adjustments
01/02/2025,FOREIGN TRANSACTION FEE,2.33,"The Antipodean 38050
$86.51
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250020982156672',Fees & Adjustments-Fees & Adjustments
01/02/2025,FOREIGN TRANSACTION FEE,2.43,"Fauchon Co.Ltd.
$90.11
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250030011587298',Fees & Adjustments-Fees & Adjustments
01/02/2025,FOREIGN TRANSACTION FEE,3.53,"PACIFIC BUSINESS CENTER
$130.96
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250020982184512',Fees & Adjustments-Fees & Adjustments
01/02/2025,FOREIGN TRANSACTION FEE,3.55,"FORMOSA  17300
$131.78
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250020982167280',Fees & Adjustments-Fees & Adjustments
01/02/2025,FOREIGN TRANSACTION FEE,7.07,"PACIFIC BUSINESS CENTER
$261.91
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250020982181909',Fees & Adjustments-Fees & Adjustments
01/02/2025,FORMOSA  17300      TAIPEI CITY,131.78,"OPTICIAN
FORMOSA  17300
TAIPEI CITY
OPTICIANForeign Spend Amount: 4320.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",FORMOSA  17300      TAIPEI CITY,"""NO.119-1,SEC 5,MIN SHENG E RD,""
TAIPEI
TAIPEI CITY",,105,TAIWAN,'320250020982167280',Merchandise & Supplies-General Retail
01/02/2025,Fauchon Co.Ltd.     TAIPEI CITY,90.11,"BAR/NIGHTCLUB
Fauchon Co.Ltd.
TAIPEI CITY
BAR/NIGHTCLUBForeign Spend Amount: 2960.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",Fauchon Co.Ltd.     TAIPEI CITY,"""NO.5,LN.378,SEC.4,""
""SHIN YI RD,DA AN CHIU,""
TAIPEI
TAIPEI CITY",,106,TAIWAN,'320250030011587298',Restaurant-Bar & Café
01/02/2025,PACIFIC BUSINESS CENTAIPEI CITY,130.96,"LODGING
PACIFIC BUSINESS CENTER
TAIPEI CITY
LODGINGForeign Spend Amount: 4293.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",PACIFIC BUSINESS CENTAIPEI CITY,"""11F-4,NO.495,GUANG FU S RD TAIPEITAIPE""
TAIPEI CITY",,110,TAIWAN,'320250020982184512',Travel-Lodging
01/02/2025,PACIFIC BUSINESS CENTAIPEI CITY,261.91,"LODGING
PACIFIC BUSINESS CENTER
TAIPEI CITY
LODGINGForeign Spend Amount: 8586.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",PACIFIC BUSINESS CENTAIPEI CITY,"""11F-4,NO.495,GUANG FU S RD TAIPEITAIPE""
TAIPEI CITY",,110,TAIWAN,'320250020982181909',Travel-Lodging
01/02/2025,Starbucks Cafe Head TAIPEI CITY,8.24,"RESTAURANT
Starbucks Cafe Head Offic
TAIPEI CITY
RESTAURANTForeign Spend Amount: 270.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",Starbucks Cafe Head TAIPEI CITY,"NO.158 SEC 5
MING-SHEN E RD.
TAIPEI",,105,TAIWAN,'320250020982197116',Restaurant-Bar & Café
01/02/2025,The Antipodean 38050TAIPEI CITY,86.51,"RESTAURANT
The Antipodean 38050
TAIPEI CITY
RESTAURANTForeign Spend Amount: 2836.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",The Antipodean 38050TAIPEI CITY,"""NO.10,LN.27,SEC.5,""
""MIN SHENG E RD,SUNG SHAN CHIU,""
TAIPEI       LI
TAIPEI CITY",,105,TAIWAN,'320250020982156672',Restaurant-Restaurant
01/01/2025,Breeze Nan-Shan TaipTAIPEI CITY,18.30,"DEPARTMENT STORE
Breeze Nan-Shan Taipei  1
TAIPEI CITY
DEPARTMENT STOREForeign Spend Amount: 600.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",Breeze Nan-Shan TaipTAIPEI CITY,"""1F, NO.17, SUNG JR RD.,""
TAIPEI
TAIPEI CITY",,110,TAIWAN,'320250010958952364',Merchandise & Supplies-Department Stores
01/01/2025,Breeze Nan-Shan TaipTAIPEI CITY,184.55,"DEPARTMENT STORE
Breeze Nan-Shan Taipei  1
TAIPEI CITY
DEPARTMENT STOREForeign Spend Amount: 6050.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",Breeze Nan-Shan TaipTAIPEI CITY,"""1F, NO.17, SUNG JR RD.,""
TAIPEI
TAIPEI CITY",,110,TAIWAN,'320250010958947145',Merchandise & Supplies-Department Stores
01/01/2025,FOREIGN TRANSACTION FEE,0.49,"Breeze Nan-Shan Taipei  1
$18.30
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250010958952364',Fees & Adjustments-Fees & Adjustments
01/01/2025,FOREIGN TRANSACTION FEE,4.98,"Breeze Nan-Shan Taipei  1
$184.55
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820250010958947145',Fees & Adjustments-Fees & Adjustments
