Date,Description,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
11/16/2024,VESPER              BANGKOK             TH,58.58,"AAEB7gDCZze RESTAURANT
VESPER
BANGKOK
TH
RESTAURANTForeign Spend Amount: 2036.21 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",VESPER              BANGKOK             TH,"10/15 CONVENT RD.
SILOM BNAGRAK
BANGKOK
BANGKOK",,10500,THAILAND,'320243210676911218',Restaurant-Restaurant
11/15/2024,BACCARAT BANGKOK    BANGKOK             TH,28.75,"AAEB7gDCZzY RESTAURANT
BACCARAT BANGKOK
BANGKOK
TH
RESTAURANTForeign Spend Amount: 1000.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",BACCARAT BANGKOK    BANGKOK             TH,"88 SOI.SUKHUMVITT24
KLONGTON KLONGTOEY
BANGKOK
BANGKOK",,10110,THAILAND,'320243200649453391',Restaurant-Restaurant
11/15/2024,BACCARAT BANGKOK    BANGKOK             TH,60.93,"AAMB8wDuZzY RESTAURANT
BACCARAT BANGKOK
BANGKOK
TH
RESTAURANTForeign Spend Amount: 2119.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",BACCARAT BANGKOK    BANGKOK             TH,"88 SOI.SUKHUMVITT24
KLONGTON KLONGTOEY
BANGKOK
BANGKOK",,10110,THAILAND,'320243200648488471',Restaurant-Restaurant
11/15/2024,"CLOUD I CO.,LTD     BANGKOK             TH",194.14,"AAMB8wDuZzd RESTAURANT
CLOUD I CO.,LTD
BANGKOK
TH
RESTAURANTForeign Spend Amount: 6748.14 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null","CLOUD I CO.,LTD     BANGKOK             TH","""68/1,68/6-8 SOI LANGSUAN""
PLOENCHIT RD.LUMPINI PATHUMWAN
BANGKOK
BANGKOK",,10330,THAILAND,'320243210676235661',Restaurant-Restaurant
11/15/2024,FOREIGN TRANSACTION FEE,0.15,"GRAB
$5.78
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243200655034970',Fees & Adjustments-Fees & Adjustments
11/15/2024,FOREIGN TRANSACTION FEE,0.16,"GRAB
$5.98
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243210696436820',Fees & Adjustments-Fees & Adjustments
11/15/2024,FOREIGN TRANSACTION FEE,0.77,"BACCARAT BANGKOK
$28.75
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243200649453391',Fees & Adjustments-Fees & Adjustments
11/15/2024,FOREIGN TRANSACTION FEE,1.64,"BACCARAT BANGKOK
$60.93
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243200648488471',Fees & Adjustments-Fees & Adjustments
11/15/2024,FOREIGN TRANSACTION FEE,5.24,"CLOUD I CO.,LTD
$194.14
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243210676235661',Fees & Adjustments-Fees & Adjustments
11/15/2024,GRAB                BANGKOK             TH,5.78,"f2b5732317f TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 201.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243200655034970',Transportation-Taxis & Coach
11/15/2024,GRAB                BANGKOK             TH,5.98,"23a1ea5f345 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 208.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243210696436820',Transportation-Taxis & Coach
11/14/2024,FOREIGN TRANSACTION FEE,0.03,"GRAB
$1.39
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243200664766725',Fees & Adjustments-Fees & Adjustments
11/14/2024,FOREIGN TRANSACTION FEE,0.11,"GRAB
$4.20
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243200666564138',Fees & Adjustments-Fees & Adjustments
11/14/2024,FOREIGN TRANSACTION FEE,0.13,"GRAB
$5.12
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243190621227183',Fees & Adjustments-Fees & Adjustments
11/14/2024,FOREIGN TRANSACTION FEE,0.17,"GRAB
$6.37
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243190627124192',Fees & Adjustments-Fees & Adjustments
11/14/2024,FOREIGN TRANSACTION FEE,0.20,"GRAB
$7.55
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243190621361166',Fees & Adjustments-Fees & Adjustments
11/14/2024,FOREIGN TRANSACTION FEE,0.23,"GRAB
$8.88
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243190626909604',Fees & Adjustments-Fees & Adjustments
11/14/2024,FOREIGN TRANSACTION FEE,5.14,"MAMI ROSE CO.,LTD.
$190.70
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243200649433350',Fees & Adjustments-Fees & Adjustments
11/14/2024,GRAB                BANGKOK             TH,1.39,"80e804f481d TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 48.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243200664766725',Transportation-Taxis & Coach
11/14/2024,GRAB                BANGKOK             TH,4.20,"1c27d8465e8 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 145.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243200666564138',Transportation-Taxis & Coach
11/14/2024,GRAB                BANGKOK             TH,5.12,"3f7369775c9 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 177.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243190621227183',Transportation-Taxis & Coach
11/14/2024,GRAB                BANGKOK             TH,6.37,"14d1aca9de3 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 220.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243190627124192',Transportation-Taxis & Coach
11/14/2024,GRAB                BANGKOK             TH,7.55,"671f1dc8dcd TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 261.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243190621361166',Transportation-Taxis & Coach
11/14/2024,GRAB                BANGKOK             TH,8.88,"e337f730c80 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 307.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243190626909604',Transportation-Taxis & Coach
11/14/2024,"MAMI ROSE CO.,LTD.  BANGKOK             TH",190.70,"AAEB7gDCZzY RESTAURANT
MAMI ROSE CO.,LTD.
BANGKOK
TH
RESTAURANTForeign Spend Amount: 6632.40 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null","MAMI ROSE CO.,LTD.  BANGKOK             TH","140 SUKHUMVIT RD.
KLONGTOEY KLONGTOEY
BANGKOK
BANGKOK",,10110,THAILAND,'320243200649433350',Restaurant-Restaurant
11/13/2024,FOREIGN TRANSACTION FEE,0.02,"GRAB
$0.84
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243180595149777',Fees & Adjustments-Fees & Adjustments
11/13/2024,FOREIGN TRANSACTION FEE,0.10,"GRAB
$3.83
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243180595171665',Fees & Adjustments-Fees & Adjustments
11/13/2024,FOREIGN TRANSACTION FEE,0.11,"GRAB
$4.12
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243180600260973',Fees & Adjustments-Fees & Adjustments
11/13/2024,FOREIGN TRANSACTION FEE,0.16,"GRAB
$5.99
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243180600317759',Fees & Adjustments-Fees & Adjustments
11/13/2024,FOREIGN TRANSACTION FEE,0.54,"HESTIA CAPITAL
$20.16
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243180594981354',Fees & Adjustments-Fees & Adjustments
11/13/2024,GRAB                BANGKOK             TH,0.84,"79dce535ba7 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 29.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243180595149777',Transportation-Taxis & Coach
11/13/2024,GRAB                BANGKOK             TH,3.83,"ec62e1d2cce TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 133.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243180595171665',Transportation-Taxis & Coach
11/13/2024,GRAB                BANGKOK             TH,4.12,"ad707c26153 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 143.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243180600260973',Transportation-Taxis & Coach
11/13/2024,GRAB                BANGKOK             TH,5.99,"a9d2ac57b78 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 208.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243180600317759',Transportation-Taxis & Coach
11/13/2024,HESTIA CAPITAL      BANGKOK             TH,20.16,"AAMB8wDuZzO RESTAURANT
HESTIA CAPITAL
BANGKOK
TH
RESTAURANTForeign Spend Amount: 700.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",HESTIA CAPITAL      BANGKOK             TH,"37 SOI SUKHUMVIT 11 SUKHUMVIT
RD. KLONGTOEI-NUA WATTANA
BANGKOK
BANGKOK",,10110,THAILAND,'320243180594981354',Restaurant-Restaurant
11/12/2024,AESOPS RESTAURANT   BANGKOK             TH,20.59,"AAMB8wDuZzN RESTAURANT
AESOPS RESTAURANT
BANGKOK
TH
RESTAURANTForeign Spend Amount: 706.20 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",AESOPS RESTAURANT   BANGKOK             TH,"199 COLUMNTOWER 25FL.
RATCHADAPHISEK RD. KHLONGTOEI
KLONGTOEI BANGKOK
BANGKOK",,10110,THAILAND,'320243170568787972',Restaurant-Restaurant
11/12/2024,AESOPS RESTAURANT   BANGKOK             TH,34.32,"AAMB8wDuZzN RESTAURANT
AESOPS RESTAURANT
BANGKOK
TH
RESTAURANTForeign Spend Amount: 1177.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",AESOPS RESTAURANT   BANGKOK             TH,"199 COLUMNTOWER 25FL.
RATCHADAPHISEK RD. KHLONGTOEI
KLONGTOEI BANGKOK
BANGKOK",,10110,THAILAND,'320243170568765655',Restaurant-Restaurant
11/12/2024,AESOPS RESTAURANT   BANGKOK             TH,317.64,"AAMB8wDuZzN RESTAURANT
AESOPS RESTAURANT
BANGKOK
TH
RESTAURANTForeign Spend Amount: 11028.49 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",AESOPS RESTAURANT   BANGKOK             TH,"199 COLUMNTOWER 25FL.
RATCHADAPHISEK RD. KHLONGTOEI
KLONGTOEI BANGKOK
BANGKOK",,10110,THAILAND,'320243180594919308',Restaurant-Restaurant
11/12/2024,FOREIGN TRANSACTION FEE,0.01,"GRAB
$0.58
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243170582623687',Fees & Adjustments-Fees & Adjustments
11/12/2024,FOREIGN TRANSACTION FEE,0.08,"GRAB
$2.97
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243180610769455',Fees & Adjustments-Fees & Adjustments
11/12/2024,FOREIGN TRANSACTION FEE,0.11,"GRAB
$4.23
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243170573397411',Fees & Adjustments-Fees & Adjustments
11/12/2024,FOREIGN TRANSACTION FEE,0.14,"GRAB
$5.48
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243170580664717',Fees & Adjustments-Fees & Adjustments
11/12/2024,FOREIGN TRANSACTION FEE,0.22,"GRAB
$8.34
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243170573360272',Fees & Adjustments-Fees & Adjustments
11/12/2024,FOREIGN TRANSACTION FEE,0.55,"AESOPS RESTAURANT
$20.59
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243170568787972',Fees & Adjustments-Fees & Adjustments
11/12/2024,FOREIGN TRANSACTION FEE,0.92,"AESOPS RESTAURANT
$34.32
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243170568765655',Fees & Adjustments-Fees & Adjustments
11/12/2024,FOREIGN TRANSACTION FEE,3.47,"HYATT REGENCY BKK SKV
$128.82
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243180595513385',Fees & Adjustments-Fees & Adjustments
11/12/2024,FOREIGN TRANSACTION FEE,8.57,"AESOPS RESTAURANT
$317.64
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243180594919308',Fees & Adjustments-Fees & Adjustments
11/12/2024,GRAB                BANGKOK             TH,0.58,"c7e4fc73251 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 20.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243170582623687',Transportation-Taxis & Coach
11/12/2024,GRAB                BANGKOK             TH,2.97,"e0d20c5fabe TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 102.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243180610769455',Transportation-Taxis & Coach
11/12/2024,GRAB                BANGKOK             TH,4.23,"3ddc2dd8127 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 145.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243170573397411',Transportation-Taxis & Coach
11/12/2024,GRAB                BANGKOK             TH,5.48,"6794592aaf6 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 188.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243170580664717',Transportation-Taxis & Coach
11/12/2024,GRAB                BANGKOK             TH,8.34,"a39b3bb16ad TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 286.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243170573360272',Transportation-Taxis & Coach
11/12/2024,HYATT REGENCY BKK SKBANGKOK             TH,128.82,"AAEB7gDCZzN HYATT HOTELS
HYATT REGENCY BKK SKV
BANGKOK
TH
HYATT HOTELSForeign Spend Amount: 4472.60 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",HYATT REGENCY BKK SKBANGKOK             TH,"1 HYATT REGENCY BANGKOK SUKHUM
VIT BLDG. SOI SUKHUMVIT 13
KLONGTOEYNUEA WATTANA BANGKOK
BANGKOK",,10110,THAILAND,'320243180595513385',Travel-Lodging
11/11/2024,FOREIGN TRANSACTION FEE,0.06,"GRAB
$2.26
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243160543936629',Fees & Adjustments-Fees & Adjustments
11/11/2024,GRAB                BANGKOK             TH,2.26,"054c0b4bbd0 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 77.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243160543936629',Transportation-Taxis & Coach
11/10/2024,AplPay AIRALO       SINGAPORE           SG,4.50,"NT_RBMASKT6 +6583029360
AplPay AIRALO
SINGAPORE
SG",AplPay AIRALO       SINGAPORE           SG,"79 ANSON ROAD
SINGAPORE",,079906,SINGAPORE,'320243140487657076',Business Services-Internet Services
11/10/2024,AplPay AIRALO       SINGAPORE           SG,9.90,"NT_RBVGUXRP +6583029360
AplPay AIRALO
SINGAPORE
SG
+6583029360",AplPay AIRALO       SINGAPORE           SG,"79 ANSON ROAD
SINGAPORE",,079906,SINGAPORE,'320243150527953128',Business Services-Internet Services
11/10/2024,AplPay MC DONALDS   *                   JP,4.60,"FAST FOOD RESTAURANT
AplPay MC DONALDS                JAPAN
*
JP
FAST FOOD RESTAURANTForeign Spend Amount: 700.00 JAPANESE YEN Commission Amount:  Currency Exchange Rate: null",AplPay MC DONALDS   *                   JP,"ncgÔcn Ç]ÇæÒhh
pÇÇ]ÇæÒh 6-5-1
Ç]ÇæÒhab[]næjä- 39F
NISHISHINJUKU",,163-1339,JAPAN,'320243160555079243',Restaurant-Bar & Café
11/10/2024,AplPay SUSHI KYOTATSCHIBA               JP,30.50,"426MXO71134 32761081100018
AplPay SUSHI KYOTATSU NARITA
CHIBA
JP
32761081100018Foreign Spend Amount: 4684.00 JAPANESE YEN Commission Amount:  Currency Exchange Rate: null",AplPay SUSHI KYOTATSCHIBA               JP,"TAHACHAL
SOALTEEMODE
NARITA-SHI",,44600,JAPAN,'320243170587929956',Restaurant-Restaurant
11/10/2024,FAMILY MART         *                   JP,2.30,"MISC FOOD STORE
FAMILY MART               JAPAN
*
JP
MISC FOOD STOREForeign Spend Amount: 350.00 JAPANESE YEN Commission Amount:  Currency Exchange Rate: null",FAMILY MART         *                   JP,"ncgÔcn vonh
ÇÎæc[ 3-1-21
MSB TAMACHI
jukÈm-ÇÔ]jä-S 9F
SHIBAURA",,108-0023,JAPAN,'320243160555054014',Merchandise & Supplies-Groceries
11/10/2024,FOREIGN TRANSACTION FEE,0.06,"FAMILY MART               JAPAN
$2.30
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243160555054014',Fees & Adjustments-Fees & Adjustments
11/10/2024,FOREIGN TRANSACTION FEE,0.12,"AplPay MC DONALDS                JAPAN
$4.60
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243160555079243',Fees & Adjustments-Fees & Adjustments
11/10/2024,FOREIGN TRANSACTION FEE,0.36,"GRAB
$13.35
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243150521258267',Fees & Adjustments-Fees & Adjustments
11/10/2024,FOREIGN TRANSACTION FEE,0.44,"FUKKI SHIBADAIMON
$16.43
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243150536256105',Fees & Adjustments-Fees & Adjustments
11/10/2024,FOREIGN TRANSACTION FEE,0.82,"AplPay SUSHI KYOTATSU NARITA
$30.50
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243170587929956',Fees & Adjustments-Fees & Adjustments
11/10/2024,FUKKI SHIBADAIMON   TOKYO               JP,16.43,"412G3V40479 04921981600745
FUKKI SHIBADAIMON
TOKYO
JP
04921981600745Foreign Spend Amount: 2500.00 JAPANESE YEN Commission Amount:  Currency Exchange Rate: null",FUKKI SHIBADAIMON   TOKYO               JP,"PUERTO DE VALENCIA 10 4 A
MINATO-KU",,28821,JAPAN,'320243150536256105',Restaurant-Restaurant
11/10/2024,GRAB                BANGKOK             TH,13.35,"3f1de852b35 TAXICAB & LIMOUSINE
GRAB
BANGKOK
TH
TAXICAB & LIMOUSINEForeign Spend Amount: 454.00 THAILAND BAHT Commission Amount:  Currency Exchange Rate: null",GRAB                BANGKOK             TH,"SUBMISSION THB
THAILAND",,00000,SINGAPORE,'320243150521258267',Transportation-Taxis & Coach
11/09/2024,AplPay UBER TRIP    HTTPS://HELP.UBER.COAI,38.78,"PKCN4PFX    HELP.UBER.COM
AplPay UBER TRIP
HTTPS://HELP.UBER.COM
AI
HELP.UBER.COMForeign Spend Amount: 5900.00 JAPANESE YEN Commission Amount:  Currency Exchange Rate: null",AplPay UBER TRIP    HTTPS://HELP.UBER.COAI,"MR. TREUBLAAN 7
""AMSTERDAM, THE NETHERLANDS""",,1097 DP,NETHERLANDS,'320243140506591166',Transportation-Taxis & Coach
11/09/2024,FOREIGN TRANSACTION FEE,1.04,"AplPay UBER TRIP
$38.78
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243140506591166',Fees & Adjustments-Fees & Adjustments
11/09/2024,ONLINE PAYMENT - THANK YOU,-6610.00,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT - THANK YOU,,,,,'320243140485851889',
11/08/2024,AplPay AIRALO       SINGAPORE           SG,5.41,"NT_RB9J3QFY +6583029360
AplPay AIRALO
SINGAPORE
SG
+6583029360",AplPay AIRALO       SINGAPORE           SG,"79 ANSON ROAD
SINGAPORE",,079906,SINGAPORE,'320243130470086435',Business Services-Internet Services
11/08/2024,AplPay UBER TRIP    HTTPS://HELP.UBER.COAI,32.06,"6BG6N95T    HELP.UBER.COM
AplPay UBER TRIP
HTTPS://HELP.UBER.COM
AI
HELP.UBER.COMForeign Spend Amount: 4900.00 JAPANESE YEN Commission Amount:  Currency Exchange Rate: null",AplPay UBER TRIP    HTTPS://HELP.UBER.COAI,"MR. TREUBLAAN 7
""AMSTERDAM, THE NETHERLANDS""",,1097 DP,NETHERLANDS,'320243130467231155',Transportation-Taxis & Coach
11/08/2024,FOREIGN TRANSACTION FEE,0.28,"HIYOSHIKOTSU
$10.52
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243150536223744',Fees & Adjustments-Fees & Adjustments
11/08/2024,FOREIGN TRANSACTION FEE,0.86,"AplPay UBER TRIP
$32.06
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820243130467231155',Fees & Adjustments-Fees & Adjustments
11/08/2024,HIYOSHIKOTSU        TOKYO               JP,10.52,"580M0000237 60471143800141
HIYOSHIKOTSU
TOKYO
JP
60471143800141Foreign Spend Amount: 1600.00 JAPANESE YEN Commission Amount:  Currency Exchange Rate: null",HIYOSHIKOTSU        TOKYO               JP,"RYNEK JEZYCKI 2
KATSUSHIKA-KU",,60-847,JAPAN,'320243150536223744',Transportation-Taxis & Coach
11/08/2024,MOBILE PAYMENT - THANK YOU,-555.79,MOBILE PAYMENT - THANK YOU,MOBILE PAYMENT - THANK YOU,,,,,'320243130456757457',
11/07/2024,AplPay CIAO T1 C-11 CHICAGO             IL,7.08,"2661       2661             60666
AplPay CIAO T1 C-11
CHICAGO
IL
2661             60666",AplPay CIAO T1 C-11 CHICAGO             IL,"ROUND BUILDING
OHARE FIELD","CHICAGO
IL",60666,UNITED STATES,'320243130477513304',Restaurant-Bar & Café
11/07/2024,UBER,8.93,"8VBQGH5R    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243120440290515',Transportation-Taxis & Coach
11/07/2024,UNITED AIRLINES     HOUSTON             TX,19.99,"31381541    WWW.UNITED.COM
WIFI
UNITED AIRLINES
HOUSTON
TX
Carrier : UNITED AIRLINES
Passenger Name : PAVLOVCIK /WI-FI BASIC TO
Ticket Number : 01644474958313
Departure Day : 11/07
Additional Info : WIFI
From : CHICAGO O'HARE INT
To : TOKYO HANEDA APT",UNITED AIRLINES     HOUSTON             TX,"HSCAC - 12TH
FLOOR 609 MAIN STREET","HOUSTON
TX",77002,UNITED STATES,'320243130466818469',Travel-Airline
11/07/2024,UNITED AIRLINES     HOUSTON             TX,19.99,"31381502    WWW.UNITED.COM
WIFI
UNITED AIRLINES
HOUSTON
TX
Carrier : UNITED AIRLINES
Passenger Name : PAVLOVCIK /WI-FI PANASONI
Ticket Number : 01644474306403
Departure Day : 11/07
Additional Info : WIFI
From : CHICAGO O'HARE INT
To : TOKYO HANEDA APT",UNITED AIRLINES     HOUSTON             TX,"HSCAC - 12TH
FLOOR 609 MAIN STREET","HOUSTON
TX",77002,UNITED STATES,'320243130467569725',Travel-Airline
11/07/2024,UNITED AIRLINES     HOUSTON             TX,3816.00,"31191415    WWW.UNITED.COM
PASSENGER TICKET
UNITED AIRLINES
HOUSTON
TX
Carrier : UNITED AIRLINES
Passenger Name : PAVLOVCIK/ALEXANDERV
Ticket Number : 01624342825770
Departure Day : 11/07
Additional Info : PASSENGER TICKET
From : CHICAGO O'HARE INT
To : TOKYO HANEDA APT
From : TOKYO HANEDA APT
To : BANGKOK",UNITED AIRLINES     HOUSTON             TX,"HSCAC - 12TH
FLOOR 609 MAIN STREET","HOUSTON
TX",77002,UNITED STATES,'320243120441910311',Travel-Airline
11/06/2024,AplPay CHICAGO CAMBRCHICAGO             IL,88.06,"0772027162  (814)234-4460
LODGING
AplPay CHICAGO CAMBRIA HOTEL 621730
CHICAGO
IL",AplPay CHICAGO CAMBRCHICAGO             IL,32 WEST RANDOLPH ST,"CHICAGO
IL",60601,UNITED STATES,'320243120434618465',Travel-Lodging
11/06/2024,AplPay METRA MOBILE CHICAGO             IL,6.75,"00344376176 8776698368
AplPay METRA MOBILE 000000001
CHICAGO
IL
Description : REFER TO RECEIPT Price : 0.00
8776698368",AplPay METRA MOBILE CHICAGO             IL,221 NORTH LASALLE SUITE 500,"CHICAGO
IL",60601,UNITED STATES,'320243120445352418',Transportation-Rail Services
11/06/2024,UBER,6.95,"CAMQBNAR    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243120441353412',Transportation-Taxis & Coach
11/06/2024,UBER,8.95,"H21FSSXH    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243110413939709',Transportation-Taxis & Coach
