Date,Description,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
08/24/2024,FOREIGN TRANSACTION FEE,1.06,"kakaomobility
$39.53
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242390538113420',Fees & Adjustments-Fees & Adjustments
08/24/2024,FOREIGN TRANSACTION FEE,1.18,"Pong Korea Co., Ltd.
$43.76
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242380496515245',Fees & Adjustments-Fees & Adjustments
08/24/2024,FOREIGN TRANSACTION FEE,1.25,"IGOOPEOB5HOJEOM (29PUB)
$46.39
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242380496510465',Fees & Adjustments-Fees & Adjustments
08/24/2024,FOREIGN TRANSACTION FEE,1.49,"JOOSIKHOISA LEUCHAEMBEO
$55.43
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242380496516735',Fees & Adjustments-Fees & Adjustments
08/24/2024,FOREIGN TRANSACTION FEE,2.24,"HAEBICHIHOTELAENDEULIJOTEUJOOSIKHOISA
$83.15
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242380495807619',Fees & Adjustments-Fees & Adjustments
08/24/2024,HAEBICHIHOTELAENDEULSEOUL,83.15,"RESTAURANT
HAEBICHIHOTELAENDEULIJOTEUJOOSIKHOISA
SEOUL
RESTAURANTForeign Spend Amount: 114000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",HAEBICHIHOTELAENDEULSEOUL,"SEOULJONGNO-GU
""UKJEONGGOOKLO 26, 2CHEUNG LITEIL 2-7 (""
SEOUL",,03161,"KOREA, REPUBLIC OF",'320242380495807619',Restaurant-Restaurant
08/24/2024,IGOOPEOB 4HOJEOM(29PSEOUL,13.06,"RESTAURANT
IGOOPEOB 4HOJEOM(29PUB)
SEOUL
RESTAURANTForeign Spend Amount: 17900.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",IGOOPEOB 4HOJEOM(29PSEOUL,"SEOULGANGNAM-GU
""GANGNAMDAILO110GIL 14, -1CHEUNG (YEOKS""
SEOUL",,06123,"KOREA, REPUBLIC OF",'320242380496505601',Restaurant-Restaurant
08/24/2024,IGOOPEOB5HOJEOM (29PSEOUL,46.39,"RESTAURANT
IGOOPEOB5HOJEOM (29PUB)
SEOUL
RESTAURANTForeign Spend Amount: 63600.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",IGOOPEOB5HOJEOM (29PSEOUL,"SEOULSEOCHO-GU
""GANGNAMDAILO65GIL 10, 2CHEUNG (SEOCHOD""
SEOUL",,06612,"KOREA, REPUBLIC OF",'320242380496510465',Restaurant-Restaurant
08/24/2024,JIESEU25 NYUANNYEONGSEOUL,2.37,"MISC FOOD STORE
JIESEU25 NYUANNYEONGINSADONGJEOM
SEOUL
MISC FOOD STOREForeign Spend Amount: 3250.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",JIESEU25 NYUANNYEONGSEOUL,"SEOULJONGNO-GU
""INSADONGGIL 49, JISANG 2CHEUNG 207HO 2""
SEOUL",,03145,"KOREA, REPUBLIC OF",'320242380496563085',Merchandise & Supplies-Groceries
08/24/2024,JOOSIKHOISA LEUCHAEMSEOUL,55.43,"RESTAURANT
JOOSIKHOISA LEUCHAEMBEO
SEOUL
RESTAURANTForeign Spend Amount: 76000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",JOOSIKHOISA LEUCHAEMSEOUL,"SEOULGANGNAM-GU
""DOSANDAILO55GIL 42,  JIHA1CHEUNG (CHEO""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242380496516735',Restaurant-Restaurant
08/24/2024,"Pong Korea Co., Ltd.SEOUL",43.76,"RESTAURANT
Pong Korea Co., Ltd.
SEOUL
RESTAURANTForeign Spend Amount: 60000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null","Pong Korea Co., Ltd.SEOUL","SEOULGANGNAM-GU
""EONJOOLO170GIL 36, 2CHEUNG (SINSADONG,""
SEOUL",,06017,"KOREA, REPUBLIC OF",'320242380496515245',Restaurant-Restaurant
08/24/2024,kakaomobility       SEOUL,24.58,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 33700.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242390535554788',Merchandise & Supplies-General Retail
08/24/2024,kakaomobility       SEOUL,39.53,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 54200.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242390538113420',Merchandise & Supplies-General Retail
08/22/2024,FOREIGN TRANSACTION FEE,0.16,"kakaomobility
$6.27
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242360459109593',Fees & Adjustments-Fees & Adjustments
08/22/2024,FOREIGN TRANSACTION FEE,3.07,"galaxiamoneytree
$113.79
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242360443825868',Fees & Adjustments-Fees & Adjustments
08/22/2024,galaxiamoneytree    SEOUL,113.79,"DIRECT MKTG MISC
galaxiamoneytree
SEOUL
DIRECT MKTG MISCForeign Spend Amount: 156000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",galaxiamoneytree    SEOUL,"SEOULGANGNAM-GU
""GOANGPYEONGLO 281, 1501HODONG(SOOSEODO""
SEOUL",,06349,"KOREA, REPUBLIC OF",'320242360443825868',Merchandise & Supplies-Internet Purchase
08/22/2024,kakaomobility       SEOUL,6.27,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 8600.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242360459109593',Merchandise & Supplies-General Retail
08/21/2024,(JU)TEISEUTEUAENDEUTSEOUL,276.08,"MISC/SPECIALTY RETAIL
(JU)TEISEUTEUAENDEUTEISEUTEU
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 378500.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",(JU)TEISEUTEUAENDEUTSEOUL,"SEOULGANGNAM-GU
""DOSANDAILO34GIL 22, 5CHEUNG (NONHYEOND""
SEOUL",,06049,"KOREA, REPUBLIC OF",'320242350415856585',Merchandise & Supplies-General Retail
08/21/2024,FOREIGN TRANSACTION FEE,0.05,"kakaomobility
$2.19
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242350435542653',Fees & Adjustments-Fees & Adjustments
08/21/2024,FOREIGN TRANSACTION FEE,0.14,"kakaomobility
$5.54
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242350435542779',Fees & Adjustments-Fees & Adjustments
08/21/2024,FOREIGN TRANSACTION FEE,7.45,"(JU)TEISEUTEUAENDEUTEISEUTEU
$276.08
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242350415856585',Fees & Adjustments-Fees & Adjustments
08/21/2024,kakaomobility       SEOUL,2.19,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 3000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242350435542653',Merchandise & Supplies-General Retail
08/21/2024,kakaomobility       SEOUL,5.54,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 7600.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242350435542779',Merchandise & Supplies-General Retail
08/20/2024,BKRBEOGEOKINGCHEONGDSEOUL,25.38,"FAST FOOD RESTAURANT
BKRBEOGEOKINGCHEONGDAMJEOM
SEOUL
FAST FOOD RESTAURANTForeign Spend Amount: 34800.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",BKRBEOGEOKINGCHEONGDSEOUL,"SEOULGANGNAM-GU
""SEONLEUNGLO  822,  (CHEONGDAMDONG)""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242340391711602',Restaurant-Bar & Café
08/20/2024,FOREIGN TRANSACTION FEE,0.13,"kakaomobility
$5.11
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242340406931620',Fees & Adjustments-Fees & Adjustments
08/20/2024,FOREIGN TRANSACTION FEE,0.68,"BKRBEOGEOKINGCHEONGDAMJEOM
$25.38
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242340391711602',Fees & Adjustments-Fees & Adjustments
08/20/2024,ONLINE PAYMENT - THANK YOU,-40.00,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT - THANK YOU,,,,,'320242330364683610',
08/20/2024,kakaomobility       SEOUL,5.11,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 7000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242340406931620',Merchandise & Supplies-General Retail
08/19/2024,FOREIGN TRANSACTION FEE,0.15,"kakaomobility
$5.91
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242330379848968',Fees & Adjustments-Fees & Adjustments
08/19/2024,kakaomobility       SEOUL,5.91,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 8100.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242330379848968',Merchandise & Supplies-General Retail
08/18/2024,FOREIGN TRANSACTION FEE,0.40,"kakaomobility
$15.03
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242320358689971',Fees & Adjustments-Fees & Adjustments
08/18/2024,FOREIGN TRANSACTION FEE,9.84,"JUSIKHOESA SEUTOGAENSEUTONDEU
$364.70
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242320341152913',Fees & Adjustments-Fees & Adjustments
08/18/2024,JUSIKHOESA SEUTOGAENSEOUL,364.70,"RESTAURANT
JUSIKHOESA SEUTOGAENSEUTONDEU
SEOUL
RESTAURANTForeign Spend Amount: 500000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",JUSIKHOESA SEUTOGAENSEOUL,"SEOULYONGSAN-GU
""DAISAGOANLO 72, 2CHEUNG 1HO (HANNAMDON""
SEOUL",,04402,"KOREA, REPUBLIC OF",'320242320341152913',Restaurant-Restaurant
08/18/2024,kakaomobility       SEOUL,15.03,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 20600.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242320358689971',Merchandise & Supplies-General Retail
08/17/2024,(JOO)SINSEGYEOIELAENSEOUL,183.73,"LIQUOR STORE
(JOO)SINSEGYEOIELAENBI OAINAENMOEO CHE
SEOUL
LIQUOR STOREForeign Spend Amount: 251900.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",(JOO)SINSEGYEOIELAENSEOUL,"SEOULGANGNAM-GU
""DOSANDAILO 405, (CHEONGDAMDONG) CHEONG""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242310315389259',Merchandise & Supplies-Groceries
08/17/2024,BA TI SENTEU        SEOUL,37.93,"RESTAURANT
BA TI SENTEU
SEOUL
RESTAURANTForeign Spend Amount: 52000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",BA TI SENTEU        SEOUL,"SEOULGANGNAM-GU
""SEONLEUNGLO162GIL 16, 1CHEUNG (CHEONGD""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242310315416567',Restaurant-Restaurant
08/17/2024,DDULEJOOLEUGANGNAMGOSEOUL,27.13,"BAKERY
DDULEJOOLEUGANGNAMGOOCHEONGYEO
SEOUL
BAKERYForeign Spend Amount: 37200.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",DDULEJOOLEUGANGNAMGOSEOUL,"SEOULGANGNAM-GU
""SEONLEUNGLO  664,1CHEUNG  101HO  (SAMS""
SEOUL",,06088,"KOREA, REPUBLIC OF",'320242310315434966',Merchandise & Supplies-Groceries
08/17/2024,FOREIGN TRANSACTION FEE,0.10,"kakaomobility
$4.01
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242320358483820',Fees & Adjustments-Fees & Adjustments
08/17/2024,FOREIGN TRANSACTION FEE,0.12,"kakaomobility
$4.67
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242320360153298',Fees & Adjustments-Fees & Adjustments
08/17/2024,FOREIGN TRANSACTION FEE,0.50,"kakaomobility
$18.75
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242320360172102',Fees & Adjustments-Fees & Adjustments
08/17/2024,FOREIGN TRANSACTION FEE,0.73,"DDULEJOOLEUGANGNAMGOOCHEONGYEO
$27.13
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242310315434966',Fees & Adjustments-Fees & Adjustments
08/17/2024,FOREIGN TRANSACTION FEE,0.90,"cafe
$33.55
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242310314493295',Fees & Adjustments-Fees & Adjustments
08/17/2024,FOREIGN TRANSACTION FEE,1.02,"JEOISEUTEU(ZEST)
$37.93
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242310315393472',Fees & Adjustments-Fees & Adjustments
08/17/2024,FOREIGN TRANSACTION FEE,1.02,"BA TI SENTEU
$37.93
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242310315416567',Fees & Adjustments-Fees & Adjustments
08/17/2024,FOREIGN TRANSACTION FEE,3.97,"Tae Hee Hyun Co., Ltd.
$147.34
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242310314499384',Fees & Adjustments-Fees & Adjustments
08/17/2024,FOREIGN TRANSACTION FEE,4.96,"(JOO)SINSEGYEOIELAENBI OAINAENMOEO CHE
$183.73
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242310315389259',Fees & Adjustments-Fees & Adjustments
08/17/2024,JEOISEUTEU(ZEST)    SEOUL,37.93,"RESTAURANT
JEOISEUTEU(ZEST)
SEOUL
RESTAURANTForeign Spend Amount: 52000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",JEOISEUTEU(ZEST)    SEOUL,"SEOULGANGNAM-GU
""DOSANDAILO55GIL 26, JIHA1CHEUNG (CHEON""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242310315393472',Restaurant-Restaurant
08/17/2024,"Tae Hee Hyun Co., LtSEOUL",147.34,"RESTAURANT
Tae Hee Hyun Co., Ltd.
SEOUL
RESTAURANTForeign Spend Amount: 202000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null","Tae Hee Hyun Co., LtSEOUL","SEOULGANGNAM-GU
""DOSANDAILO55GIL 20, JIHA1CHEUNG (CHEON""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242310314499384',Restaurant-Restaurant
08/17/2024,cafe                SEOUL,33.55,"RESTAURANT
cafe
SEOUL
RESTAURANTForeign Spend Amount: 46000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",cafe                SEOUL,"SEOULGANGNAM-GU
""SEONLEUNGLO158GIL  18,(CHEONGDAMDONG)""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242310314493295',Restaurant-Restaurant
08/17/2024,kakaomobility       SEOUL,4.01,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 5500.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242320358483820',Merchandise & Supplies-General Retail
08/17/2024,kakaomobility       SEOUL,4.67,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 6400.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242320360153298',Merchandise & Supplies-General Retail
08/17/2024,kakaomobility       SEOUL,18.75,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 25700.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242320360172102',Merchandise & Supplies-General Retail
08/16/2024,DEPTH JUSIKHOESA    SEOUL,16.78,"RESTAURANT
DEPTH JUSIKHOESA
SEOUL
RESTAURANTForeign Spend Amount: 23000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",DEPTH JUSIKHOESA    SEOUL,"SEOULGANGNAM-GU
""DOSANDAILO49GIL 6-5, JISANG1CHEUNG (SI""
SEOUL",,06019,"KOREA, REPUBLIC OF",'320242300291140438',Restaurant-Restaurant
08/16/2024,FOREIGN TRANSACTION FEE,0.13,"kakaomobility
$5.18
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242320360057431',Fees & Adjustments-Fees & Adjustments
08/16/2024,FOREIGN TRANSACTION FEE,0.45,"DEPTH JUSIKHOESA
$16.78
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242300291140438',Fees & Adjustments-Fees & Adjustments
08/16/2024,kakaomobility       SEOUL,5.18,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 7100.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242320360057431',Merchandise & Supplies-General Retail
08/15/2024,CHEONGDAM TYUPA     SEOUL,74.40,"RESTAURANT
CHEONGDAM TYUPA
SEOUL
RESTAURANTForeign Spend Amount: 102000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",CHEONGDAM TYUPA     SEOUL,"SEOULGANGNAM-GU
""DOSANDAILO55GIL 24, JIHA2CHEUNG (CHEON""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242290262103222',Restaurant-Restaurant
08/15/2024,FOREIGN TRANSACTION FEE,0.12,"kakaomobility
$4.45
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242290277628100',Fees & Adjustments-Fees & Adjustments
08/15/2024,FOREIGN TRANSACTION FEE,0.78,"PEULLAIDNAIN
$29.18
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242290261983740',Fees & Adjustments-Fees & Adjustments
08/15/2024,FOREIGN TRANSACTION FEE,1.49,"JOOSIKHOISA LEUCHAEMBEO
$55.43
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242290262071217',Fees & Adjustments-Fees & Adjustments
08/15/2024,FOREIGN TRANSACTION FEE,2.00,"CHEONGDAM TYUPA
$74.40
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242290262103222',Fees & Adjustments-Fees & Adjustments
08/15/2024,FOREIGN TRANSACTION FEE,3.07,"PEULLAIDNAIN
$113.79
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242290261983019',Fees & Adjustments-Fees & Adjustments
08/15/2024,JOOSIKHOISA LEUCHAEMSEOUL,55.43,"RESTAURANT
JOOSIKHOISA LEUCHAEMBEO
SEOUL
RESTAURANTForeign Spend Amount: 76000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",JOOSIKHOISA LEUCHAEMSEOUL,"SEOULGANGNAM-GU
""DOSANDAILO55GIL 42,  JIHA1CHEUNG (CHEO""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242290262071217',Restaurant-Restaurant
08/15/2024,PEULLAIDNAIN        SEOUL,29.18,"RESTAURANT
PEULLAIDNAIN
SEOUL
RESTAURANTForeign Spend Amount: 40000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",PEULLAIDNAIN        SEOUL,"SEOULSEOCHO-GU
""GANGNAMDAILO65GIL 10, 5CHEUNG (SEOCHOD""
SEOUL",,06612,"KOREA, REPUBLIC OF",'320242290261983740',Restaurant-Restaurant
08/15/2024,PEULLAIDNAIN        SEOUL,113.79,"RESTAURANT
PEULLAIDNAIN
SEOUL
RESTAURANTForeign Spend Amount: 156000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",PEULLAIDNAIN        SEOUL,"SEOULSEOCHO-GU
""GANGNAMDAILO65GIL 10, 5CHEUNG (SEOCHOD""
SEOUL",,06612,"KOREA, REPUBLIC OF",'320242290261983019',Restaurant-Restaurant
08/15/2024,kakaomobility       SEOUL,4.45,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 6100.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242290277628100',Merchandise & Supplies-General Retail
08/14/2024,FOREIGN TRANSACTION FEE,0.78,"KRP*Eximbay
$29.18
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242290277349926',Fees & Adjustments-Fees & Adjustments
08/14/2024,KRP*Eximbay         SEOUL,29.18,"COMPUTER NETWORK/INFO
KRP*Eximbay
SEOUL
COMPUTER NETWORK/INFOForeign Spend Amount: 40000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",KRP*Eximbay         SEOUL,"16 DIJITEOLRO32GAGIL GUROGU SEOUL
""(GURODONG,PATEUNEOSHUTAUEO2CHA)""
SEOUL TEUGBYEOLSI",,08393,"KOREA, REPUBLIC OF",'320242290277349926',Communications-Cable & Internet Comm
08/13/2024,FOREIGN TRANSACTION FEE,2.89,"KALBADOSEU GADEUN
$107.22
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242270230319886',Fees & Adjustments-Fees & Adjustments
08/13/2024,KALBADOSEU GADEUN   SEOUL,107.22,"RESTAURANT
KALBADOSEU GADEUN
SEOUL
RESTAURANTForeign Spend Amount: 147000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",KALBADOSEU GADEUN   SEOUL,"SEOULGANGNAM-GU
""SEONLEUNGLO148GIL 52-8, JIHA1CHEUNG (C""
SEOUL",,06064,"KOREA, REPUBLIC OF",'320242270230319886',Restaurant-Restaurant
08/12/2024,(JOO)TIUEOIIHANGGONGDAEGU,207.37,"AIRLINE/AIR CARRIER
(JOO)TIUEOIIHANGGONG
DAEGU
AIRLINE/AIR CARRIERForeign Spend Amount: 284310.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",(JOO)TIUEOIIHANGGONGDAEGU,"DAEGUJUNG-GU
""DONGDEOKLO 167, 10CHEUNG (DONGINDONG2G""
DAEGU",,41914,"KOREA, REPUBLIC OF",'320242270229934902',Travel-Airline
08/12/2024,FOREIGN TRANSACTION FEE,0.12,"SHIN DUNG YANG 10065
$4.64
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242260204225175',Fees & Adjustments-Fees & Adjustments
08/12/2024,FOREIGN TRANSACTION FEE,0.22,"SHIN DUNG YANG 10065
$8.35
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242260204239853',Fees & Adjustments-Fees & Adjustments
08/12/2024,FOREIGN TRANSACTION FEE,2.14,"TAMRADOYAJI
$79.50
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242260182061993',Fees & Adjustments-Fees & Adjustments
08/12/2024,FOREIGN TRANSACTION FEE,5.59,"(JOO)TIUEOIIHANGGONG
$207.37
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242270229934902',Fees & Adjustments-Fees & Adjustments
08/12/2024,FOREIGN TRANSACTION FEE,60.15,"Humble House Curio Hilton
$2228.08
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242260204214374',Fees & Adjustments-Fees & Adjustments
08/12/2024,Humble House Curio HTAIPEI CITY,2228.08,"LODGING
Humble House Curio Hilton
TAIPEI CITY
LODGINGForeign Spend Amount: 72083.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",Humble House Curio HTAIPEI CITY,"""NO.18,SUNG GAU RD,""
TAIPEI
TAIPEI CITY",,110,TAIWAN,'320242260204214374',Travel-Lodging
