Date,Description,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
09/03/2024,BOOKCHANG           SEOUL,72.94,"RESTAURANT
BOOKCHANG
SEOUL
RESTAURANTForeign Spend Amount: 100000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",BOOKCHANG           SEOUL,"SEOULGANGNAM-GUNONHYEON 2-DONG
62-6
SEOUL",,06048,"KOREA, REPUBLIC OF",'320242480754535737',Restaurant-Restaurant
09/03/2024,FOREIGN TRANSACTION FEE,0.05,"kakaomobility
$2.19
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242480770157340',Fees & Adjustments-Fees & Adjustments
09/03/2024,FOREIGN TRANSACTION FEE,0.09,"kakaomobility
$3.65
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242480769213866',Fees & Adjustments-Fees & Adjustments
09/03/2024,FOREIGN TRANSACTION FEE,0.13,"kakaomobility
$5.11
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242480770762060',Fees & Adjustments-Fees & Adjustments
09/03/2024,FOREIGN TRANSACTION FEE,0.25,"kakaomobility
$9.34
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242480770157484',Fees & Adjustments-Fees & Adjustments
09/03/2024,FOREIGN TRANSACTION FEE,1.96,"BOOKCHANG
$72.94
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242480754535737',Fees & Adjustments-Fees & Adjustments
09/03/2024,kakaomobility       SEOUL,2.19,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 3000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242480770157340',Merchandise & Supplies-General Retail
09/03/2024,kakaomobility       SEOUL,3.65,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 5000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242480769213866',Merchandise & Supplies-General Retail
09/03/2024,kakaomobility       SEOUL,5.11,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 7000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242480770762060',Merchandise & Supplies-General Retail
09/03/2024,kakaomobility       SEOUL,9.34,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 12800.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242480770157484',Merchandise & Supplies-General Retail
09/01/2024,AELLISEU            SEOUL,14.59,"RESTAURANT
AELLISEU
SEOUL
RESTAURANTForeign Spend Amount: 20000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",AELLISEU            SEOUL,"SEOULGANGNAM-GU
""DOSANDAILO55GIL 47, JIHA1CHEUNG (CHEON""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242460701777241',Restaurant-Restaurant
09/01/2024,FOREIGN TRANSACTION FEE,0.03,"kakaomobility
$1.46
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460714867523',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,0.05,"kakaomobility
$2.19
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460717189780',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,0.08,"kakaomobility
$3.28
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460716916858',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,0.14,"kakaomobility
$5.40
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460717190071',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,0.15,"kakaomobility
$5.91
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460716916794',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,0.26,"kakaomobility
$9.63
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460715147545',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,0.39,"AELLISEU
$14.59
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460701777241',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,1.08,"LEDEUSINEMA
$40.12
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460701058580',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,1.10,"JOOSIKHOISA LEUCHAEMBEO
$40.85
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460701057656',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,1.57,"JOOSIKHOISA PIIEL
$58.35
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460701057162',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,1.81,"GERISEUN
$67.10
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460701779662',Fees & Adjustments-Fees & Adjustments
09/01/2024,FOREIGN TRANSACTION FEE,3.15,"HOBOSIKDANG
$116.70
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242460701929722',Fees & Adjustments-Fees & Adjustments
09/01/2024,GERISEUN            SEOUL,67.10,"RESTAURANT
GERISEUN
SEOUL
RESTAURANTForeign Spend Amount: 92000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",GERISEUN            SEOUL,"SEOULGANGNAM-GU
""SEONLEUNGLO161GIL 18, JIHA1CHEUNG (SIN""
SEOUL",,06018,"KOREA, REPUBLIC OF",'320242460701779662',Restaurant-Restaurant
09/01/2024,HOBOSIKDANG         SEOUL,116.70,"RESTAURANT
HOBOSIKDANG
SEOUL
RESTAURANTForeign Spend Amount: 160000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",HOBOSIKDANG         SEOUL,"SEOULGANGNAM-GU
""NONHYEONLO85GIL 43, JIHA1CHEUNG (YEOKS""
SEOUL",,06238,"KOREA, REPUBLIC OF",'320242460701929722',Restaurant-Restaurant
09/01/2024,JOOSIKHOISA LEUCHAEMSEOUL,40.85,"RESTAURANT
JOOSIKHOISA LEUCHAEMBEO
SEOUL
RESTAURANTForeign Spend Amount: 56000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",JOOSIKHOISA LEUCHAEMSEOUL,"SEOULGANGNAM-GU
""DOSANDAILO55GIL 42,  JIHA1CHEUNG (CHEO""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242460701057656',Restaurant-Restaurant
09/01/2024,JOOSIKHOISA PIIEL   SEOUL,58.35,"RESTAURANT
JOOSIKHOISA PIIEL
SEOUL
RESTAURANTForeign Spend Amount: 80000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",JOOSIKHOISA PIIEL   SEOUL,"SEOULGANGNAM-GU
""SEONLEUNGLO152GIL 7,  JIHA1CHEUNG (CHE""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242460701057162',Restaurant-Restaurant
09/01/2024,LEDEUSINEMA         SEOUL,40.12,"RESTAURANT
LEDEUSINEMA
SEOUL
RESTAURANTForeign Spend Amount: 55000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",LEDEUSINEMA         SEOUL,"SEOULGANGNAM-GU
""SEONLEUNGLO162GIL 16, JIHA1CHEUNG (CHE""
SEOUL",,06014,"KOREA, REPUBLIC OF",'320242460701058580',Restaurant-Restaurant
09/01/2024,kakaomobility       SEOUL,1.46,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 2000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242460714867523',Merchandise & Supplies-General Retail
09/01/2024,kakaomobility       SEOUL,2.19,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 3000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242460717189780',Merchandise & Supplies-General Retail
09/01/2024,kakaomobility       SEOUL,3.28,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 4500.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242460716916858',Merchandise & Supplies-General Retail
09/01/2024,kakaomobility       SEOUL,5.40,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 7400.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242460717190071',Merchandise & Supplies-General Retail
09/01/2024,kakaomobility       SEOUL,5.91,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 8100.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242460716916794',Merchandise & Supplies-General Retail
09/01/2024,kakaomobility       SEOUL,9.63,"MISC/SPECIALTY RETAIL
kakaomobility
SEOUL
MISC/SPECIALTY RETAILForeign Spend Amount: 13200.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",kakaomobility       SEOUL,"111 DIJITEOLRO26GIL GUROGU SEOUL
""(GURODONG, JEIAEAKEIDIJITEOLTAUEO)""
SEOUL TEUGBYEOLSI",,08390,"KOREA, REPUBLIC OF",'320242460715147545',Merchandise & Supplies-General Retail
